# Freq.: 9.8120000e+09Hz; t_int: 214.18379h; (l,b) = (21.892710, 0.14946198)
     -197.725,      0.00000
     -197.352,      0.00000
     -196.979,      0.00000
     -196.605,      0.00000
     -196.232,      0.00000
     -195.859,      0.00000
     -195.486,      0.00000
     -195.113,      0.00000
     -194.740,      0.00000
     -194.367,      0.00000
     -193.994,      0.00000
     -193.621,      2.92104
     -193.248,      1.77312
     -192.875,      1.42863
     -192.502,      1.85883
     -192.129,      2.48860
     -191.756,      2.68856
     -191.383,      2.27599
     -191.010,      1.54139
     -190.637,     0.892935
     -190.264,     0.565996
     -189.891,     0.613160
     -189.518,      1.02353
     -189.145,      1.78437
     -188.772,      2.84659
     -188.399,      4.03486
     -188.026,      5.00972
     -187.653,      5.39790
     -187.280,      5.01614
     -186.907,      3.96881
     -186.534,      2.56331
     -186.161,      1.18445
     -185.788,     0.187172
     -185.415,    -0.261735
     -185.041,    -0.319419
     -184.668,    -0.350624
     -184.295,    -0.572379
     -183.922,    -0.839223
     -183.549,    -0.813442
     -183.176,    -0.276124
     -182.803,     0.772221
     -182.430,      2.21452
     -182.057,      3.90070
     -181.684,      5.64116
     -181.311,      7.19057
     -180.938,      8.25449
     -180.565,      8.52865
     -180.192,      7.85167
     -179.819,      6.44025
     -179.446,      4.91831
     -179.073,      3.94377
     -178.700,      3.73467
     -178.327,      3.99302
     -177.954,      4.26683
     -177.581,      4.32133
     -177.208,      4.19348
     -176.835,      3.98859
     -176.462,      3.68270
     -176.089,      3.16507
     -175.716,      2.50021
     -175.343,      2.04227
     -174.970,      2.10980
     -174.597,      2.52578
     -174.224,      2.63386
     -173.851,      1.87616
     -173.477,     0.326719
     -173.104,     -1.37142
     -172.731,     -2.53889
     -172.358,     -2.90504
     -171.985,     -2.64132
     -171.612,     -2.10703
     -171.239,     -1.56463
     -170.866,     -1.02054
     -170.493,    -0.289201
     -170.120,     0.724698
     -169.747,      1.77144
     -169.374,      2.33809
     -169.001,      2.04510
     -168.628,     0.984592
     -168.255,    -0.311446
     -167.882,     -1.22289
     -167.509,     -1.41093
     -167.136,    -0.955015
     -166.763,    -0.227900
     -166.390,     0.354550
     -166.017,     0.548679
     -165.644,     0.363045
     -165.271,  -0.00860069
     -164.898,    -0.317895
     -164.525,    -0.355070
     -164.152,  -0.00988285
     -163.779,     0.638174
     -163.406,      1.28105
     -163.033,      1.56383
     -162.660,      1.38089
     -162.287,     0.911145
     -161.913,     0.324671
     -161.540,    -0.429691
     -161.167,     -1.48040
     -160.794,     -2.75250
     -160.421,     -3.89184
     -160.048,     -4.46489
     -159.675,     -4.23852
     -159.302,     -3.29560
     -158.929,     -1.92746
     -158.556,    -0.452510
     -158.183,     0.891823
     -157.810,      1.95688
     -157.437,      2.62995
     -157.064,      2.80951
     -156.691,      2.48511
     -156.318,      1.82797
     -155.945,      1.10750
     -155.572,     0.473734
     -155.199,    -0.124045
     -154.826,    -0.768852
     -154.453,     -1.37135
     -154.080,     -1.68078
     -153.707,     -1.50788
     -153.334,    -0.938804
     -152.961,    -0.325672
     -152.588,   -0.0538430
     -152.215,    -0.314342
     -151.842,     -1.06027
     -151.469,     -2.06697
     -151.096,     -2.96377
     -150.723,     -3.29038
     -150.350,     -2.67087
     -149.976,     -1.04320
     -149.603,      1.20359
     -149.230,      3.29935
     -148.857,      4.39905
     -148.484,      3.99180
     -148.111,      2.15276
     -147.738,    -0.508078
     -147.365,     -3.09584
     -146.992,     -4.72189
     -146.619,     -4.80745
     -146.246,     -3.36548
     -145.873,     -1.07728
     -145.500,      1.01765
     -145.127,      2.11594
     -144.754,      2.09180
     -144.381,      1.39708
     -144.008,     0.554280
     -143.635,    -0.226723
     -143.262,    -0.999297
     -142.889,     -1.77611
     -142.516,     -2.34183
     -142.143,     -2.37914
     -141.770,     -1.76996
     -141.397,    -0.745689
     -141.024,     0.277524
     -140.651,      1.02620
     -140.278,      1.56195
     -139.905,      2.15140
     -139.532,      2.93386
     -139.159,      3.75288
     -138.786,      4.34752
     -138.412,      4.66104
     -138.039,      4.89332
     -137.666,      5.24687
     -137.293,      5.65559
     -136.920,      5.78464
     -136.547,      5.30996
     -136.174,      4.20416
     -135.801,      2.74702
     -135.428,      1.28377
     -135.055,    0.0118516
     -134.682,     -1.03184
     -134.309,     -1.85929
     -133.936,     -2.41953
     -133.563,     -2.56699
     -133.190,     -2.18464
     -132.817,     -1.38136
     -132.444,    -0.485821
     -132.071,     0.233780
     -131.698,     0.775917
     -131.325,      1.27809
     -130.952,      1.78055
     -130.579,      2.17496
     -130.206,      2.28671
     -129.833,      1.95631
     -129.460,      1.14785
     -129.087,    0.0508819
     -128.714,    -0.998482
     -128.341,     -1.76705
     -127.968,     -2.24724
     -127.595,     -2.49575
     -127.222,     -2.44932
     -126.848,     -1.99689
     -126.475,     -1.17058
     -126.102,    -0.150494
     -125.729,     0.895792
     -125.356,      1.85985
     -124.983,      2.56726
     -124.610,      2.74061
     -124.237,      2.20002
     -123.864,      1.09944
     -123.491,   -0.0731665
     -123.118,    -0.768832
     -122.745,    -0.726424
     -122.372,    -0.106392
     -121.999,     0.737239
     -121.626,      1.59538
     -121.253,      2.43859
     -120.880,      3.16915
     -120.507,      3.53134
     -120.134,      3.35235
     -119.761,      2.79391
     -119.388,      2.31444
     -119.015,      2.37513
     -118.642,      3.07975
     -118.269,      3.98926
     -117.896,      4.37136
     -117.523,      3.81599
     -117.150,      2.63122
     -116.777,      1.54357
     -116.404,      1.02764
     -116.031,     0.993899
     -115.658,      1.04430
     -115.284,     0.883673
     -114.911,     0.491601
     -114.538,    0.0392171
     -114.165,    -0.261734
     -113.792,    -0.256519
     -113.419,     0.100861
     -113.046,     0.716800
     -112.673,      1.39494
     -112.300,      1.96098
     -111.927,      2.33634
     -111.554,      2.45333
     -111.181,      2.19447
     -110.808,      1.54863
     -110.435,     0.772661
     -110.062,     0.228197
     -109.689,    0.0121743
     -109.316,    -0.160127
     -108.943,    -0.634736
     -108.570,     -1.39210
     -108.197,     -1.97755
     -107.824,     -1.88034
     -107.451,    -0.989938
     -107.078,     0.290866
     -106.705,      1.32729
     -106.332,      1.66324
     -105.959,      1.28129
     -105.586,     0.561464
     -105.213,   -0.0323360
     -104.840,    -0.295844
     -104.467,    -0.365301
     -104.094,    -0.493714
     -103.720,    -0.781608
     -103.347,     -1.12377
     -102.974,     -1.37357
     -102.601,     -1.53043
     -102.228,     -1.77668
     -101.855,     -2.33004
     -101.482,     -3.22408
     -101.109,     -4.20497
     -100.736,     -4.85877
     -100.363,     -4.89163
     -99.9902,     -4.32851
     -99.6171,     -3.46047
     -99.2441,     -2.63462
     -98.8711,     -2.10456
     -98.4980,     -1.99785
     -98.1250,     -2.31535
     -97.7520,     -2.91004
     -97.3790,     -3.47484
     -97.0059,     -3.64337
     -96.6329,     -3.25392
     -96.2599,     -2.56591
     -95.8868,     -2.11059
     -95.5138,     -2.22004
     -95.1408,     -2.69730
     -94.7677,     -2.99027
     -94.3947,     -2.71443
     -94.0217,     -2.00292
     -93.6486,     -1.33762
     -93.2756,     -1.06469
     -92.9026,     -1.10731
     -92.5295,     -1.12128
     -92.1565,    -0.864403
     -91.7835,    -0.390923
     -91.4104,    0.0636156
     -91.0374,     0.306524
     -90.6644,     0.297286
     -90.2913,     0.140645
     -89.9183,    0.0411356
     -89.5453,     0.218572
     -89.1722,     0.779700
     -88.7992,      1.60430
     -88.4262,      2.34886
     -88.0531,      2.63888
     -87.6801,      2.35060
     -87.3071,      1.73465
     -86.9341,      1.23903
     -86.5610,      1.16125
     -86.1880,      1.41968
     -85.8150,      1.63658
     -85.4419,      1.45338
     -85.0689,     0.794560
     -84.6959,    -0.138147
     -84.3228,     -1.07500
     -83.9498,     -1.83810
     -83.5768,     -2.33513
     -83.2037,     -2.51891
     -82.8307,     -2.44240
     -82.4577,     -2.30675
     -82.0846,     -2.32062
     -81.7116,     -2.44785
     -81.3386,     -2.36735
     -80.9655,     -1.78187
     -80.5925,    -0.782350
     -80.2195,     0.148652
     -79.8464,     0.552451
     -79.4734,     0.417559
     -79.1004,     0.145857
     -78.7273,     0.100496
     -78.3543,     0.273373
     -77.9813,     0.439946
     -77.6083,     0.536532
     -77.2352,     0.742026
     -76.8622,      1.17730
     -76.4892,      1.64594
     -76.1161,      1.76672
     -75.7431,      1.34368
     -75.3701,     0.584322
     -74.9970,   0.00555669
     -74.6240,     0.118637
     -74.2510,      1.06801
     -73.8779,      2.47081
     -73.5049,      3.65028
     -73.1319,      4.13408
     -72.7588,      3.99873
     -72.3858,      3.72804
     -72.0128,      3.68138
     -71.6397,      3.69220
     -71.2667,      3.24567
     -70.8937,      2.04959
     -70.5206,     0.368824
     -70.1476,     -1.18534
     -69.7746,     -2.13858
     -69.4015,     -2.45262
     -69.0285,     -2.38687
     -68.6555,     -2.08458
     -68.2824,     -1.39093
     -67.9094,    -0.164734
     -67.5364,      1.32235
     -67.1634,      2.44766
     -66.7903,      2.71292
     -66.4173,      2.11702
     -66.0443,      1.10424
     -65.6712,     0.223785
     -65.2982,    -0.175613
     -64.9252,   -0.0469108
     -64.5521,     0.413155
     -64.1791,     0.901488
     -63.8061,      1.18265
     -63.4330,      1.20055
     -63.0600,      1.03799
     -62.6870,     0.812769
     -62.3139,     0.664176
     -61.9409,     0.787017
     -61.5679,      1.34393
     -61.1948,      2.27090
     -60.8218,      3.20263
     -60.4488,      3.66603
     -60.0757,      3.40808
     -59.7027,      2.55061
     -59.3297,      1.41791
     -58.9566,     0.245452
     -58.5836,    -0.891070
     -58.2106,     -1.90607
     -57.8376,     -2.61079
     -57.4645,     -2.87605
     -57.0915,     -2.82619
     -56.7185,     -2.75615
     -56.3454,     -2.81972
     -55.9724,     -2.87428
     -55.5994,     -2.72964
     -55.2263,     -2.53008
     -54.8533,     -2.74379
     -54.4803,     -3.66380
     -54.1072,     -4.96259
     -53.7342,     -5.83382
     -53.3612,     -5.57440
     -52.9881,     -4.00571
     -52.6151,     -1.46063
     -52.2421,      1.40601
     -51.8690,      3.77834
     -51.4960,      4.97090
