# Freq.: 9.8120000e+09Hz; t_int: 309.31587h; (l,b) = (22.781274, -0.29593833)
     -197.705,      0.00000
     -197.332,      0.00000
     -196.959,      0.00000
     -196.586,      0.00000
     -196.213,      0.00000
     -195.840,      0.00000
     -195.467,      0.00000
     -195.094,      0.00000
     -194.721,      0.00000
     -194.348,      0.00000
     -193.975,      0.00000
     -193.602,     -2.94746
     -193.229,     -3.12050
     -192.856,     -2.63542
     -192.483,     -2.03851
     -192.110,     -1.65931
     -191.737,     -1.39818
     -191.364,    -0.962364
     -190.991,    -0.257807
     -190.618,     0.451962
     -190.245,     0.735656
     -189.872,     0.296972
     -189.499,    -0.878821
     -189.126,     -2.52217
     -188.753,     -4.13314
     -188.380,     -5.17441
     -188.007,     -5.37064
     -187.633,     -4.83760
     -187.260,     -3.93785
     -186.887,     -3.06072
     -186.514,     -2.46816
     -186.141,     -2.20740
     -185.768,     -2.13425
     -185.395,     -2.04697
     -185.022,     -1.78582
     -184.649,     -1.24059
     -184.276,    -0.391793
     -183.903,     0.595390
     -183.530,      1.39339
     -183.157,      1.68347
     -182.784,      1.28987
     -182.411,     0.204299
     -182.038,     -1.37182
     -181.665,     -2.97966
     -181.292,     -4.07865
     -180.919,     -4.44738
     -180.546,     -4.38346
     -180.173,     -4.38299
     -179.800,     -4.61044
     -179.427,     -4.76072
     -179.054,     -4.43667
     -178.681,     -3.56625
     -178.308,     -2.41665
     -177.935,     -1.30058
     -177.562,    -0.406608
     -177.189,    0.0868197
     -176.816,   -0.0698839
     -176.443,    -0.993471
     -176.069,     -2.42871
     -175.696,     -3.82049
     -175.323,     -4.62846
     -174.950,     -4.59237
     -174.577,     -3.81225
     -174.204,     -2.66266
     -173.831,     -1.60441
     -173.458,    -0.996726
     -173.085,    -0.978727
     -172.712,     -1.39652
     -172.339,     -1.79005
     -171.966,     -1.56443
     -171.593,    -0.373050
     -171.220,      1.53569
     -170.847,      3.35643
     -170.474,      4.23610
     -170.101,      3.90986
     -169.728,      2.91123
     -169.355,      2.11491
     -168.982,      2.02037
     -168.609,      2.46101
     -168.236,      2.91104
     -167.863,      2.92240
     -167.490,      2.30515
     -167.117,      1.14352
     -166.744,    -0.212355
     -166.371,     -1.27801
     -165.998,     -1.70147
     -165.625,     -1.42964
     -165.252,    -0.640818
     -164.879,     0.392576
     -164.506,      1.34492
     -164.132,      1.85308
     -163.759,      1.64445
     -163.386,     0.734552
     -163.013,    -0.509767
     -162.640,     -1.57349
     -162.267,     -2.13528
     -161.894,     -2.23997
